12483.0,14421688951.0,14421688952.0,4.3767e+14,1.575e+14,1544.89,1098.86,0.0423084,685.366,269.591
12515.0,14422717396.0,14422717397.0,6.7932e+13,1.842e+14,830.239,1157.74,0.232521,1312.57,363.041
12642.0,14426174999.0,14426175000.0,5.3487e+14,1.0253e+14,1651.69,952.357,0.0722842,-847.568,768.885
12749.0,14421299631.0,14421299632.0,3.1066e+14,7.7058e+13,1378.07,865.869,0.377582,1208.61,269.665
12816.0,14421688574.0,14421688572.0,7.7592e+14,8.4844e+13,1869.76,894.1,0.336633,-1654.71,1090.78
12875.0,14418861461.0,14418861460.0,7.5795e+14,8.5526e+13,1855.21,896.49,0.463992,-1021.51,130.382
13027.0,14423010417.0,14423010422.0,7.2989e+13,5.4776e+14,850.35,1664.85,0.681434,628.161,307.739
13029.0,14418325111.0,14418325114.0,4.0209e+14,1.2471e+14,1501.82,1016.6,0.727978,877.241,186.394
13041.0,14429402060.0,14429402061.0,6.2098e+13,2.5204e+14,805.759,1285.29,0.28137,1290.62,58.6582
13076.0,14428833209.0,14428833211.0,7.6941e+13,2.1991e+14,865.428,1228.17,0.571883,992.566,95.2312
13306.0,14427880105.0,14427880106.0,7.9293e+13,5.5782e+14,874.159,1674.99,0.1603,-1077.38,694.549
13361.0,14421299753.0,14421299754.0,3.8581e+14,7.2801e+13,1481.28,849.619,0.460249,1145.82,1007.98
13482.0,14427098573.0,14427098575.0,4.7672e+14,7.9434e+13,1589.52,874.677,0.599023,544.965,123.896
13628.0,14428454116.0,14428454119.0,4.743e+14,7.393e+13,1586.83,853.989,0.687985,1257.1,110.827
13682.0,14419106672.0,14419106673.0,1.1982e+14,7.1239e+14,1003.13,1817.26,0.0977241,56.8401,1414.45
13720.0,14428024097.0,14428024098.0,8.5997e+13,8.8838e+14,898.13,1956.04,0.510895,922.829,321.513
13994.0,14421053659.0,14421053661.0,1.8255e+14,1.2401e+15,1154.28,2186.09,0.0919402,1526.53,162.48
14094.0,14422715735.0,14422715736.0,3.0256e+14,6.5601e+14,1366.0,1768.0,0.35408,-1352.41,239.42
14378.0,14421398103.0,14421398102.0,6.9531e+13,3.5803e+14,836.705,1444.83,0.522655,-953.283,274.326
14452.0,14420033941.0,14420033942.0,2.2228e+14,8.555e+13,1232.58,896.572,0.240583,1245.48,563.443
14496.0,14422278614.0,14422278620.0,6.9766e+13,1.4614e+14,837.647,1071.78,0.154819,814.277,838.183
14571.0,14424521017.0,14424521019.0,3.7247e+14,6.5368e+13,1464.01,819.66,0.589289,-384.679,37.7685
14611.0,14424811077.0,14424811081.0,2.9066e+14,7.2095e+13,1347.85,846.865,0.482524,580.756,547.118
14722.0,14423400475.0,14423400477.0,8.113e+14,6.2733e+13,1897.75,808.497,0.602823,1647.63,276.323
14893.0,14423206959.0,14423206954.0,2.3922e+14,6.1534e+13,1263.12,803.31,0.761617,721.599,183.056
14916.0,14426321347.0,14426321348.0,3.8811e+14,8.3621e+13,1484.22,889.783,0.398542,1158.46,676.152
14924.0,14425298923.0,14425298922.0,5.5928e+14,6.5462e+13,1676.45,820.053,0.0224499,774.445,822.595
14962.0,14429733103.0,14429733101.0,7.1766e+13,3.0522e+14,845.574,1369.99,0.422759,937.21,1079.4
15023.0,14429309273.0,14429309275.0,4.0557e+14,1.0333e+14,1506.14,954.826,0.355282,-1121.75,271.364
15101.0,14418715644.0,14418715640.0,2.0514e+14,3.7202e+14,1200.03,1463.42,0.687194,1221.24,206.273
15331.0,14418227144.0,14418227146.0,3.2013e+14,6.1345e+13,1391.95,802.49,0.36638,1189.96,857.175
15395.0,14428310541.0,14428310543.0,4.6407e+14,6.9955e+13,1575.33,838.399,0.504436,1518.63,342.985
15575.0,14423058945.0,14423058946.0,3.3987e+14,9.7452e+13,1419.98,936.359,0.288531,1330.97,306.067
15704.0,14418029688.0,14418029686.0,1.2838e+14,5.3738e+14,1026.47,1654.27,0.689363,1624.03,231.741
15855.0,14428929117.0,14428929118.0,4.2963e+14,7.5294e+13,1535.36,859.21,0.209316,636.284,424.121
15922.0,14427146150.0,14427146149.0,6.9531e+13,7.3829e+14,836.705,1839.02,0.737971,1743.7,989.174
16051.0,14426223553.0,14426223557.0,8.2576e+14,1.4915e+14,1908.96,1079.09,0.949263,1145.47,526.293
16196.0,14423403443.0,14423403445.0,6.7885e+13,1.3619e+14,830.047,1046.88,0.203659,690.294,986.064
16212.0,14419447525.0,14419447529.0,6.8407e+14,8.7502e+13,1792.86,903.341,0.807965,648.957,329.704
16280.0,14422571644.0,14422571642.0,6.0099e+13,2.5982e+14,797.017,1298.39,0.344819,1078.99,601.746
16383.0,14427489519.0,14427489520.0,8.3221e+13,2.7229e+14,888.362,1318.83,0.323833,1355.99,939.637
16470.0,14422228261.0,14422228260.0,7.8088e+14,1.1721e+14,1873.73,995.79,0.748007,1317.19,427.222
16592.0,14427146590.0,14427146591.0,9.3782e+13,5.8836e+14,924.456,1705.01,0.470451,1501.61,227.539
16615.0,14427341804.0,14427341805.0,6.5626e+13,4.9288e+14,820.74,1607.29,0.366815,-1022.37,40.9819
16631.0,14425881668.0,14425881671.0,6.979e+13,6.4366e+14,837.741,1756.83,0.511605,1824.5,729.467
16705.0,14423546360.0,14423546358.0,6.8052e+14,6.6661e+13,1789.75,825.032,0.957752,1799.87,920.636
16867.0,14418715438.0,14418715437.0,7.8822e+13,5.6192e+14,872.426,1679.07,0.633509,474.471,162.19
16931.0,14427782252.0,14427782253.0,5.8854e+14,7.9975e+13,1705.19,876.658,0.314657,1277.9,116.493
16950.0,14429922483.0,14429922487.0,6.9108e+13,8.0031e+14,835.003,1889.15,0.945951,1353.29,223.54
16978.0,14429119445.0,14429119439.0,6.589e+14,1.2022e+14,1770.59,1004.24,0.54812,1853.77,211.406
16998.0,14421398152.0,14421398154.0,4.1246e+14,1.043e+14,1514.63,957.788,0.471887,672.987,1084.04
17348.0,14428784935.0,14428784934.0,1.2837e+15,1.3356e+14,2211.42,1040.09,0.284543,-1624.18,689.114
17504.0,14430113759.0,14430113757.0,1.0639e+14,4.3001e+14,964.154,1535.81,0.29904,1188.43,386.566
17617.0,14429261067.0,14429261069.0,1.0408e+14,7.4774e+14,957.139,1846.84,0.541333,2008.55,538.643
17632.0,14419449771.0,14419449772.0,1.5936e+14,6.3792e+13,1103.17,813.019,0.236061,995.537,832.261
17728.0,14421834983.0,14421834953.0,1.0086e+14,1.5165e+15,947.158,2337.74,1.28187,1784.88,1551.95
17816.0,14423887561.0,14423887563.0,6.398e+13,6.1409e+14,813.817,1729.51,0.535052,1520.22,427.181
18036.0,14429733438.0,14429733437.0,3.096e+14,6.6826e+13,1376.51,825.71,0.300496,1373.5,877.479
18118.0,14418325971.0,14418325973.0,1.7185e+14,6.1345e+13,1131.26,802.49,0.289214,1139.91,95.2709
18308.0,14424666862.0,14424666861.0,8.3997e+13,5.6272e+14,891.115,1679.87,0.615621,846.286,310.191
18413.0,14427440293.0,14427440295.0,9.5876e+13,4.8869e+14,931.284,1602.72,0.533266,-1083.93,239.317
18711.0,14419593391.0,14419593388.0,1.4767e+15,1.1399e+14,2317.11,986.579,0.961982,1093.07,368.366
18753.0,14419303277.0,14419303279.0,7.6933e+14,8.268e+13,1864.45,886.433,0.709718,1566.66,293.96
18864.0,14418276245.0,14418276244.0,7.0463e+14,8.9125e+13,1810.64,908.892,0.849302,563.18,173.803
18905.0,14429828998.0,14429828997.0,3.8447e+14,1.4134e+14,1479.56,1059.92,0.067082,610.906,608.726
19168.0,14420664998.0,14420665004.0,3.8607e+14,8.1551e+13,1481.61,882.379,0.74581,981.913,164.907
19185.0,14428929549.0,14428929548.0,8.7267e+13,3.792e+14,902.531,1472.77,0.287188,1058.77,555.909
19205.0,14428310240.0,14428310245.0,5.5032e+14,1.1029e+14,1667.44,975.807,0.709197,1949.44,759.094
19351.0,14423301591.0,14423301592.0,5.133e+14,6.2616e+13,1629.18,807.991,0.438606,-1074.38,258.384
19433.0,14421883793.0,14421883797.0,4.0815e+14,7.7787e+13,1509.34,868.591,1.01926,-641.256,18.9587
19436.0,14418667243.0,14418667245.0,6.5909e+13,2.0363e+14,821.915,1197.09,0.338451,1067.94,280.805
19589.0,14427292405.0,14427292408.0,7.9175e+13,4.0691e+14,873.726,1507.8,0.504417,1272.08,279.715
19735.0,14426514734.0,14426514733.0,4.6966e+14,6.0216e+13,1581.64,797.537,0.290327,-1125.73,247.923
20071.0,14422571241.0,14422571240.0,4.0077e+14,9.1571e+13,1500.18,917.133,0.348933,1284.6,159.163
20274.0,14433815041.0,14433815043.0,8.4858e+14,2.9141e+14,1926.39,1349.01,0.749053,1031.55,377.013
20316.0,14435031148.0,14435031151.0,3.6292e+14,1.0931e+14,1451.39,972.885,0.694364,655.939,608.212
20333.0,14436539186.0,14436539187.0,9.2442e+13,3.0637e+14,920.029,1371.71,0.209421,682.6,749.994
